tag,anchor,PRF,channel,data rate,preamble,TXpower,PRR,Average distance error anchor,Stde distance error anchor,energy consumption,packet duration,Average RSP tag,Stde RSP tag,Average RSP anchor,Stde RSP anchor,Average LOS indication tag,Stde LOS indication tag,Average LOS indication anchor,Stde LOS indication anchor,Mean noise CIR tag,Mean noise CIR anchor,startindex,stopindex
7,9,64,3,110,128,10.5,1.0,259.5200819540675,19.20660022547654,123.0,4.8946609658620694,-89.91655555555556,1.6242318535860785,-94.12627380952382,0.7810066289370958,3.603488095238095,0.9026983846310185,3.0065809523809515,0.9192358430768363,26.96031746031746,27.276190476190475,48123.0,48626.0
7,9,64,3,110,1024,0.0,1.0,252.20063750962305,23.952772333717217,123.0,5.806457445862068,-91.50050793650793,0.600424081355568,-95.49882857142858,0.787116027778941,4.308253968253967,0.696691715827532,4.233245238095238,0.8805426642865302,72.42857142857143,72.18095238095238,55334.0,55837.0
7,9,64,3,110,1024,10.5,1.0,248.2919073508929,17.921763539938173,123.0,5.806457445862068,-81.56571031746032,0.22660752325359262,-84.61458333333333,0.6932482707347281,4.328513888888889,0.8314111096240635,4.095819047619048,0.9072121426175328,52.23809523809524,51.41904761904762,48627.0,49130.0
7,9,64,3,110,4096,0.0,1.0,253.8077803667659,22.933225494507678,123.0,8.932616805862068,-91.13366071428572,0.8621306250657316,-94.48429523809524,0.7452356923878334,3.8926587301587303,0.947983400402424,4.504283333333333,1.0009220776111805,77.03174603174604,98.4,55838.0,56341.0
7,9,64,3,110,4096,10.5,1.0,250.621272430258,19.51665138484097,123.0,8.932616805862068,-81.65061706349206,0.7235491537684179,-84.59747857142857,0.45599209893278186,4.192890873015872,1.088512870105686,4.131726190476191,0.7855693183713071,51.69047619047619,52.457142857142856,49131.0,49634.0
7,9,64,3,6800,128,0.0,,,,,,,,,,,,,,,,,
7,9,64,3,6800,128,10.5,0.9980119284294234,250.2081637805688,19.68347624499889,135.0,0.23067267172413794,-4269433.436741551,95751559.57984036,-85.53560381861574,0.22236910688830397,-4269347.142743539,95751559.56107609,3.574066825775658,0.8559582421298627,21.049701789264414,19.723150357995227,49635.0,50137.0
7,9,64,3,6800,1024,0.0,0.12,259.6649232239088,30.14133374620307,135.0,1.1424691517241379,-91.790875,0.15772166940531776,-95.096875,1.0378291130321695,3.661999999999999,0.9317197616696329,3.6921250000000008,0.6280446839198623,74.0,67.5,56342.0,56349.0
7,9,64,3,6800,1024,10.5,1.0,241.57595702112548,16.285424535933615,135.0,1.1424691517241379,-81.58457455268389,0.5594539685593458,-84.57283333333332,0.5272635628955966,4.213500994035784,0.9775319720976463,4.148016666666667,0.7893839096169445,52.18290258449304,51.695238095238096,50138.0,50640.0
7,9,64,3,6800,4096,0.0,0.125,253.91492322390877,22.92846016884443,135.0,4.268628511724137,-91.39750000000001,0.8240459418537978,-94.78699999999999,0.9120297614191563,3.865874999999999,1.3467850011363036,4.3916249999999994,0.9973509108060766,78.0,100.0,56350.0,56357.0
7,9,64,3,6800,4096,10.5,0.99800796812749,242.5404212318769,19.95379361154194,135.0,4.268628511724137,-81.60018525896416,0.4174586208734341,-84.5420909090909,0.5612213653918682,4.270515936254982,0.8751028880170538,4.1577248803827755,0.7923182198698667,52.286852589641434,52.354066985645936,50641.0,51142.0
7,9,64,5,110,128,0.0,,,,,,,,,,,,,,,,,
7,9,64,5,110,128,7.5,0.04,2468.814923223909,995.8364825612688,135.0,4.8946609658620694,-2147483648.0,0.0,-429496817.73579997,960383834.230036,-2147483536.7544003,0.703707585469864,-429496707.27140003,960383832.8433386,20.8,21.6,51143.0,51147.0
7,9,64,5,110,1024,0.0,,,,,,,,,,,,,,,,,
7,9,64,5,110,1024,7.5,0.9980119284294234,265.0292373392169,35.28436492617891,135.0,5.806457445862068,-95.18087872763421,0.9880831977027243,-95.15532857142857,0.789111643140084,8.285087475149105,0.8136717504205587,8.6406,0.8186253668006205,55.89662027833002,60.48571428571429,51148.0,51650.0
7,9,64,5,110,4096,0.0,,,,,,,,,,,,,,,,,
7,9,64,5,110,4096,7.5,0.9960159362549801,267.8093455346657,33.3580318990881,135.0,8.932616805862068,-94.23195617529879,1.0694939921631943,-94.2554892601432,0.8237547201680923,8.3856593625498,0.854620543256526,8.845830548926015,0.6840518653371457,93.28286852589642,100.80190930787589,51651.0,52152.0
7,9,64,5,6800,128,0.0,,,,,,,,,,,,,,,,,
7,9,64,5,6800,128,18.0,,,,,,,,,,,,,,,,,
7,9,64,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,9,64,5,6800,1024,7.5,0.13793103448275862,271.9982565572421,30.182651047289138,148.0,1.1424691517241379,-94.11066666666666,0.6559098238094141,-94.68683333333333,0.9131259828775337,9.216749999999996,0.3215205705281195,8.709666666666667,0.8426628068572899,54.333333333333336,60.666666666666664,52153.0,52164.0
7,9,64,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,9,64,5,6800,4096,7.5,0.28125,267.81492322390875,38.61742175699842,148.0,4.268628511724137,-94.15039999999999,1.1291079105578035,-93.85073684210525,1.0527637617299028,8.53435,0.8795333257203117,9.170684210526316,0.42999341760227655,94.4,96.63157894736842,52165.0,52184.0
7,9,64,7,110,128,0.0,,,,,,,,,,,,,,,,,
7,9,64,7,110,128,8.5,0.9980119284294234,994.7969185840365,652.2709746685558,147.0,4.8946609658620694,-444012611.70199996,870556794.6753109,-214748463.32639283,645013392.2561401,-444012503.2562803,870556794.3720813,-214748355.35209525,645013391.8121312,24.206759443339962,28.18095238095238,52185.0,52687.0
7,9,64,7,110,1024,0.0,0.0625,694.4149232239088,5.656854249492381,147.0,5.806457445862068,-109.52250000000001,1.1377348109291512,-103.7025,0.13081475451951288,0.9399999999999977,0.8046875169902947,7.217500000000001,1.2423866145447675,38.0,60.0,56358.0,56359.0
7,9,64,7,110,1024,8.5,1.0,257.62277518878966,23.7435890156533,147.0,5.806457445862068,-93.92377579365079,0.6614803112086293,-94.3337261904762,0.6869119051393762,8.278674603174604,0.8462650377894223,8.688711904761904,0.8296405641776805,61.23015873015873,62.78095238095238,52688.0,53191.0
7,9,64,7,110,4096,0.0,0.19230769230769232,242.3707910618055,44.52860544971854,147.0,8.932616805862068,-100.85371428571429,0.7000705929867621,-101.53985714285716,0.6956834887242301,7.923285714285712,0.8494517171565567,8.583142857142857,0.9901663307936523,121.14285714285714,119.71428571428571,56360.0,56373.0
7,9,64,7,110,4096,8.5,0.9960159362549801,256.7643596446172,22.761975179134918,147.0,8.932616805862068,-93.0635079681275,0.7346712158139607,-93.13225238095237,0.42789355636541565,8.202874501992031,0.8750836459518745,9.137295238095238,0.581686953738098,90.86852589641434,98.93333333333334,53192.0,53693.0
7,9,64,7,6800,128,0.0,,,,,,,,,,,,,,,,,
7,9,64,7,6800,128,8.5,0.6481481481481481,230.5968476476915,56.27861069766273,160.0,0.23067267172413794,-98.20055319148938,1.6700739693863518,-98.91141538461538,1.4298112022851428,3.5773475177304963,1.400440991697236,3.751746153846153,1.153180276026303,18.382978723404257,22.861538461538462,53694.0,53834.0
7,9,64,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,9,64,7,6800,1024,8.5,0.9818548387096774,265.6640241445123,22.63530070122667,160.0,1.1424691517241379,-92.88302226720648,0.6406466129368562,-93.87114009661836,1.0284865863449635,8.570253036437247,0.8559356307555179,8.361949275362319,0.9143553517561906,59.48987854251012,61.690821256038646,53835.0,54328.0
7,9,64,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,9,64,7,6800,4096,8.5,0.99800796812749,266.41575406692795,22.797319570078447,160.0,4.268628511724137,-93.07842828685258,0.7198309056793205,-93.11925476190476,0.4762898771896251,8.254125498007967,0.8972071916217874,9.04965,0.6250659603380027,91.12350597609561,98.53333333333333,54329.0,54830.0
7,10,16,3,110,128,0.0,,,,,,,,,,,,,,,,,
7,10,16,3,110,128,18.0,,,,,,,,,,,,,,,,,
7,10,16,3,110,1024,0.0,,,,,,,,,,,,,,,,,
7,10,16,3,110,1024,18.0,,,,,,,,,,,,,,,,,
7,10,16,3,110,4096,0.0,,,,,,,,,,,,,,,,,
7,10,16,3,110,4096,18.0,,,,,,,,,,,,,,,,,
7,10,16,3,6800,128,0.0,,,,,,,,,,,,,,,,,
7,10,16,3,6800,128,18.0,,,,,,,,,,,,,,,,,
7,10,16,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,10,16,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,10,16,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,10,16,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,10,16,5,110,128,0.0,,,,,,,,,,,,,,,,,
7,10,16,5,110,128,18.0,,,,,,,,,,,,,,,,,
7,10,16,5,110,1024,0.0,,,,,,,,,,,,,,,,,
7,10,16,5,110,1024,18.0,,,,,,,,,,,,,,,,,
7,10,16,5,110,4096,0.0,,,,,,,,,,,,,,,,,
7,10,16,5,110,4096,18.0,,,,,,,,,,,,,,,,,
7,10,16,5,6800,128,0.0,,,,,,,,,,,,,,,,,
7,10,16,5,6800,128,18.0,,,,,,,,,,,,,,,,,
7,10,16,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,10,16,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,10,16,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,10,16,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,10,16,7,110,128,0.0,,,,,,,,,,,,,,,,,
7,10,16,7,110,128,18.0,,,,,,,,,,,,,,,,,
7,10,16,7,110,1024,0.0,,,,,,,,,,,,,,,,,
7,10,16,7,110,1024,18.0,,,,,,,,,,,,,,,,,
7,10,16,7,110,4096,0.0,,,,,,,,,,,,,,,,,
7,10,16,7,110,4096,18.0,,,,,,,,,,,,,,,,,
7,10,16,7,6800,128,0.0,,,,,,,,,,,,,,,,,
7,10,16,7,6800,128,18.0,,,,,,,,,,,,,,,,,
7,10,16,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,10,16,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,10,16,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,10,16,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,10,64,3,110,128,0.0,,,,,,,,,,,,,,,,,
7,10,64,3,110,128,10.5,0.03333333333333333,2865.7076463121425,2036.433238123296,123.0,4.8946609658620694,-2147483648.0,0.0,-2147483648.0,0.0,-2147483538.552,2.2034955479845504,-2147483536.304,0.9891894798324183,32.0,29.333333333333332,56374.0,56376.0
7,10,64,3,110,1024,0.0,,,,,,,,,,,,,,,,,
7,10,64,3,110,1024,10.5,0.9838709677419355,453.54165168848647,31.138112373683718,123.0,5.806457445862068,-94.12199193548388,0.8401869945395598,-96.3761318944844,0.5500108734628906,6.962562499999999,0.9864856488970314,6.976647482014388,0.7238792982349442,74.95161290322581,77.54436450839329,56377.0,56872.0
7,10,64,3,110,4096,0.0,,,,,,,,,,,,,,,,,
7,10,64,3,110,4096,10.5,0.9746192893401016,448.98245547244767,26.63153981884076,123.0,8.932616805862068,-93.69659287531806,0.10695126751272649,-95.24451204819277,0.348230004172622,6.795475826972011,0.6435520847345729,7.3422138554216865,0.7932123868697335,113.99491094147582,134.3132530120482,56873.0,57265.0
7,10,64,3,6800,128,0.0,,,,,,,,,,,,,,,,,
7,10,64,3,6800,128,18.0,,,,,,,,,,,,,,,,,
7,10,64,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,10,64,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,10,64,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,10,64,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,10,64,5,110,128,0.0,,,,,,,,,,,,,,,,,
7,10,64,5,110,128,18.0,,,,,,,,,,,,,,,,,
7,10,64,5,110,1024,0.0,,,,,,,,,,,,,,,,,
7,10,64,5,110,1024,18.0,,,,,,,,,,,,,,,,,
7,10,64,5,110,4096,0.0,,,,,,,,,,,,,,,,,
7,10,64,5,110,4096,18.0,,,,,,,,,,,,,,,,,
7,10,64,5,6800,128,0.0,,,,,,,,,,,,,,,,,
7,10,64,5,6800,128,18.0,,,,,,,,,,,,,,,,,
7,10,64,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,10,64,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,10,64,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,10,64,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,10,64,7,110,128,0.0,,,,,,,,,,,,,,,,,
7,10,64,7,110,128,18.0,,,,,,,,,,,,,,,,,
7,10,64,7,110,1024,0.0,,,,,,,,,,,,,,,,,
7,10,64,7,110,1024,18.0,,,,,,,,,,,,,,,,,
7,10,64,7,110,4096,0.0,,,,,,,,,,,,,,,,,
7,10,64,7,110,4096,18.0,,,,,,,,,,,,,,,,,
7,10,64,7,6800,128,0.0,,,,,,,,,,,,,,,,,
7,10,64,7,6800,128,18.0,,,,,,,,,,,,,,,,,
7,10,64,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,10,64,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,10,64,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,10,64,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,11,16,3,110,128,0.0,,,,,,,,,,,,,,,,,
7,11,16,3,110,128,18.0,,,,,,,,,,,,,,,,,
7,11,16,3,110,1024,0.0,,,,,,,,,,,,,,,,,
7,11,16,3,110,1024,18.0,,,,,,,,,,,,,,,,,
7,11,16,3,110,4096,0.0,,,,,,,,,,,,,,,,,
7,11,16,3,110,4096,18.0,,,,,,,,,,,,,,,,,
7,11,16,3,6800,128,0.0,,,,,,,,,,,,,,,,,
7,11,16,3,6800,128,18.0,,,,,,,,,,,,,,,,,
7,11,16,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,11,16,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,11,16,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,11,16,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,11,16,5,110,128,0.0,,,,,,,,,,,,,,,,,
7,11,16,5,110,128,18.0,,,,,,,,,,,,,,,,,
7,11,16,5,110,1024,0.0,,,,,,,,,,,,,,,,,
7,11,16,5,110,1024,18.0,,,,,,,,,,,,,,,,,
7,11,16,5,110,4096,0.0,,,,,,,,,,,,,,,,,
7,11,16,5,110,4096,18.0,,,,,,,,,,,,,,,,,
7,11,16,5,6800,128,0.0,,,,,,,,,,,,,,,,,
7,11,16,5,6800,128,18.0,,,,,,,,,,,,,,,,,
7,11,16,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,11,16,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,11,16,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,11,16,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,11,16,7,110,128,0.0,,,,,,,,,,,,,,,,,
7,11,16,7,110,128,18.0,,,,,,,,,,,,,,,,,
7,11,16,7,110,1024,0.0,,,,,,,,,,,,,,,,,
7,11,16,7,110,1024,18.0,,,,,,,,,,,,,,,,,
7,11,16,7,110,4096,0.0,,,,,,,,,,,,,,,,,
7,11,16,7,110,4096,18.0,,,,,,,,,,,,,,,,,
7,11,16,7,6800,128,0.0,,,,,,,,,,,,,,,,,
7,11,16,7,6800,128,18.0,,,,,,,,,,,,,,,,,
7,11,16,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,11,16,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,11,16,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,11,16,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,11,64,3,110,128,0.0,,,,,,,,,,,,,,,,,
7,11,64,3,110,128,18.0,,,,,,,,,,,,,,,,,
7,11,64,3,110,1024,0.0,,,,,,,,,,,,,,,,,
7,11,64,3,110,1024,18.0,,,,,,,,,,,,,,,,,
7,11,64,3,110,4096,0.0,,,,,,,,,,,,,,,,,
7,11,64,3,110,4096,18.0,,,,,,,,,,,,,,,,,
7,11,64,3,6800,128,0.0,,,,,,,,,,,,,,,,,
7,11,64,3,6800,128,18.0,,,,,,,,,,,,,,,,,
7,11,64,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,11,64,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,11,64,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,11,64,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,11,64,5,110,128,0.0,,,,,,,,,,,,,,,,,
7,11,64,5,110,128,18.0,,,,,,,,,,,,,,,,,
7,11,64,5,110,1024,0.0,,,,,,,,,,,,,,,,,
7,11,64,5,110,1024,18.0,,,,,,,,,,,,,,,,,
7,11,64,5,110,4096,0.0,,,,,,,,,,,,,,,,,
7,11,64,5,110,4096,18.0,,,,,,,,,,,,,,,,,
7,11,64,5,6800,128,0.0,,,,,,,,,,,,,,,,,
7,11,64,5,6800,128,18.0,,,,,,,,,,,,,,,,,
7,11,64,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,11,64,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,11,64,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,11,64,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,11,64,7,110,128,0.0,,,,,,,,,,,,,,,,,
7,11,64,7,110,128,18.0,,,,,,,,,,,,,,,,,
7,11,64,7,110,1024,0.0,,,,,,,,,,,,,,,,,
7,11,64,7,110,1024,18.0,,,,,,,,,,,,,,,,,
7,11,64,7,110,4096,0.0,,,,,,,,,,,,,,,,,
7,11,64,7,110,4096,18.0,,,,,,,,,,,,,,,,,
7,11,64,7,6800,128,0.0,,,,,,,,,,,,,,,,,
7,11,64,7,6800,128,18.0,,,,,,,,,,,,,,,,,
7,11,64,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,11,64,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,11,64,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,11,64,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,12,16,3,110,128,0.0,,,,,,,,,,,,,,,,,
7,12,16,3,110,128,18.0,,,,,,,,,,,,,,,,,
7,12,16,3,110,1024,0.0,,,,,,,,,,,,,,,,,
7,12,16,3,110,1024,18.0,,,,,,,,,,,,,,,,,
7,12,16,3,110,4096,0.0,,,,,,,,,,,,,,,,,
7,12,16,3,110,4096,18.0,,,,,,,,,,,,,,,,,
7,12,16,3,6800,128,0.0,,,,,,,,,,,,,,,,,
7,12,16,3,6800,128,18.0,,,,,,,,,,,,,,,,,
7,12,16,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,12,16,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,12,16,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,12,16,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,12,16,5,110,128,0.0,,,,,,,,,,,,,,,,,
7,12,16,5,110,128,18.0,,,,,,,,,,,,,,,,,
7,12,16,5,110,1024,0.0,,,,,,,,,,,,,,,,,
7,12,16,5,110,1024,18.0,,,,,,,,,,,,,,,,,
7,12,16,5,110,4096,0.0,,,,,,,,,,,,,,,,,
7,12,16,5,110,4096,18.0,,,,,,,,,,,,,,,,,
7,12,16,5,6800,128,0.0,,,,,,,,,,,,,,,,,
7,12,16,5,6800,128,18.0,,,,,,,,,,,,,,,,,
7,12,16,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,12,16,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,12,16,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,12,16,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,12,16,7,110,128,0.0,,,,,,,,,,,,,,,,,
7,12,16,7,110,128,18.0,,,,,,,,,,,,,,,,,
7,12,16,7,110,1024,0.0,,,,,,,,,,,,,,,,,
7,12,16,7,110,1024,18.0,,,,,,,,,,,,,,,,,
7,12,16,7,110,4096,0.0,,,,,,,,,,,,,,,,,
7,12,16,7,110,4096,18.0,,,,,,,,,,,,,,,,,
7,12,16,7,6800,128,0.0,,,,,,,,,,,,,,,,,
7,12,16,7,6800,128,18.0,,,,,,,,,,,,,,,,,
7,12,16,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,12,16,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,12,16,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,12,16,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,12,64,3,110,128,0.0,,,,,,,,,,,,,,,,,
7,12,64,3,110,128,18.0,,,,,,,,,,,,,,,,,
7,12,64,3,110,1024,0.0,,,,,,,,,,,,,,,,,
7,12,64,3,110,1024,18.0,,,,,,,,,,,,,,,,,
7,12,64,3,110,4096,0.0,,,,,,,,,,,,,,,,,
7,12,64,3,110,4096,18.0,,,,,,,,,,,,,,,,,
7,12,64,3,6800,128,0.0,,,,,,,,,,,,,,,,,
7,12,64,3,6800,128,18.0,,,,,,,,,,,,,,,,,
7,12,64,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,12,64,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,12,64,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,12,64,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,12,64,5,110,128,0.0,,,,,,,,,,,,,,,,,
7,12,64,5,110,128,18.0,,,,,,,,,,,,,,,,,
7,12,64,5,110,1024,0.0,,,,,,,,,,,,,,,,,
7,12,64,5,110,1024,18.0,,,,,,,,,,,,,,,,,
7,12,64,5,110,4096,0.0,,,,,,,,,,,,,,,,,
7,12,64,5,110,4096,18.0,,,,,,,,,,,,,,,,,
7,12,64,5,6800,128,0.0,,,,,,,,,,,,,,,,,
7,12,64,5,6800,128,18.0,,,,,,,,,,,,,,,,,
7,12,64,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,12,64,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,12,64,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,12,64,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,12,64,7,110,128,0.0,,,,,,,,,,,,,,,,,
7,12,64,7,110,128,18.0,,,,,,,,,,,,,,,,,
7,12,64,7,110,1024,0.0,,,,,,,,,,,,,,,,,
7,12,64,7,110,1024,18.0,,,,,,,,,,,,,,,,,
7,12,64,7,110,4096,0.0,,,,,,,,,,,,,,,,,
7,12,64,7,110,4096,18.0,,,,,,,,,,,,,,,,,
7,12,64,7,6800,128,0.0,,,,,,,,,,,,,,,,,
7,12,64,7,6800,128,18.0,,,,,,,,,,,,,,,,,
7,12,64,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,12,64,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,12,64,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,12,64,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,13,16,3,110,128,0.0,,,,,,,,,,,,,,,,,
7,13,16,3,110,128,18.0,,,,,,,,,,,,,,,,,
7,13,16,3,110,1024,0.0,,,,,,,,,,,,,,,,,
7,13,16,3,110,1024,18.0,,,,,,,,,,,,,,,,,
7,13,16,3,110,4096,0.0,,,,,,,,,,,,,,,,,
7,13,16,3,110,4096,18.0,,,,,,,,,,,,,,,,,
7,13,16,3,6800,128,0.0,,,,,,,,,,,,,,,,,
7,13,16,3,6800,128,18.0,,,,,,,,,,,,,,,,,
7,13,16,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,13,16,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,13,16,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,13,16,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,13,16,5,110,128,0.0,,,,,,,,,,,,,,,,,
7,13,16,5,110,128,18.0,,,,,,,,,,,,,,,,,
7,13,16,5,110,1024,0.0,,,,,,,,,,,,,,,,,
7,13,16,5,110,1024,18.0,,,,,,,,,,,,,,,,,
7,13,16,5,110,4096,0.0,,,,,,,,,,,,,,,,,
7,13,16,5,110,4096,18.0,,,,,,,,,,,,,,,,,
7,13,16,5,6800,128,0.0,,,,,,,,,,,,,,,,,
7,13,16,5,6800,128,18.0,,,,,,,,,,,,,,,,,
7,13,16,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,13,16,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,13,16,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,13,16,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,13,16,7,110,128,0.0,,,,,,,,,,,,,,,,,
7,13,16,7,110,128,18.0,,,,,,,,,,,,,,,,,
7,13,16,7,110,1024,0.0,,,,,,,,,,,,,,,,,
7,13,16,7,110,1024,18.0,,,,,,,,,,,,,,,,,
7,13,16,7,110,4096,0.0,,,,,,,,,,,,,,,,,
7,13,16,7,110,4096,18.0,,,,,,,,,,,,,,,,,
7,13,16,7,6800,128,0.0,,,,,,,,,,,,,,,,,
7,13,16,7,6800,128,18.0,,,,,,,,,,,,,,,,,
7,13,16,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,13,16,7,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,13,16,7,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,13,16,7,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,13,64,3,110,128,0.0,,,,,,,,,,,,,,,,,
7,13,64,3,110,128,18.0,,,,,,,,,,,,,,,,,
7,13,64,3,110,1024,0.0,,,,,,,,,,,,,,,,,
7,13,64,3,110,1024,18.0,,,,,,,,,,,,,,,,,
7,13,64,3,110,4096,0.0,,,,,,,,,,,,,,,,,
7,13,64,3,110,4096,18.0,,,,,,,,,,,,,,,,,
7,13,64,3,6800,128,0.0,,,,,,,,,,,,,,,,,
7,13,64,3,6800,128,18.0,,,,,,,,,,,,,,,,,
7,13,64,3,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,13,64,3,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,13,64,3,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,13,64,3,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,13,64,5,110,128,0.0,,,,,,,,,,,,,,,,,
7,13,64,5,110,128,18.0,,,,,,,,,,,,,,,,,
7,13,64,5,110,1024,0.0,,,,,,,,,,,,,,,,,
7,13,64,5,110,1024,18.0,,,,,,,,,,,,,,,,,
7,13,64,5,110,4096,0.0,,,,,,,,,,,,,,,,,
7,13,64,5,110,4096,18.0,,,,,,,,,,,,,,,,,
7,13,64,5,6800,128,0.0,,,,,,,,,,,,,,,,,
7,13,64,5,6800,128,18.0,,,,,,,,,,,,,,,,,
7,13,64,5,6800,1024,0.0,,,,,,,,,,,,,,,,,
7,13,64,5,6800,1024,18.0,,,,,,,,,,,,,,,,,
7,13,64,5,6800,4096,0.0,,,,,,,,,,,,,,,,,
7,13,64,5,6800,4096,18.0,,,,,,,,,,,,,,,,,
7,13,64,7,110,128,0.0,,,,,,,,,,,,,,,,,
7,13,64,7,110,128,18.0,,,,,,,,,,,,,,,,,
7,13,64,7,110,1024,0.0,,,,,,,,,,,,,,,,,
7,13,64,7,110,1024,18.0,,,,,,,,,,,,,,,,,
7,13,64,7,110,4096,0.0,,,,,,,,,,,,,,,,,
7,13,64,7,110,4096,18.0,,,,,,,,,,,,,,,,,
7,13,64,7,6800,128,0.0,,,,,,,,,,,,,,,,,
7,13,64,7,6800,128,18.0,,,,,,,,,,,,,,,,,
7,13,64,7,6800,1024,0.0,,,,,,,,,,,,,,,,,
